system:index,NDVI,.geo
117,-0.040865149338709016,"{""type"":""Polygon"",""coordinates"":[[[52.50000000000001,16.26089538347197],[52.83333333333334,16.26089538347197],[52.83333333333334,16.521790766943962],[52.5,16.521790766943962],[52.50000000000001,16.26089538347197]]]}"
118,-0.05431483069198783,"{""type"":""Polygon"",""coordinates"":[[[52.83333333333334,16.26089538347197],[53.16666666666668,16.26089538347197],[53.16666666666667,16.521790766943962],[52.83333333333334,16.521790766943962],[52.83333333333334,16.26089538347197]]]}"
119,-0.053482115656168304,"{""type"":""Polygon"",""coordinates"":[[[53.16666666666668,16.26089538347197],[53.5,16.26089538347197],[53.5,16.521790766943962],[53.16666666666667,16.521790766943962],[53.16666666666668,16.26089538347197]]]}"
120,-0.05233469447265302,"{""type"":""Polygon"",""coordinates"":[[[53.5,16.26089538347197],[53.83333333333335,16.26089538347197],[53.83333333333335,16.521790766943962],[53.5,16.521790766943962],[53.5,16.26089538347197]]]}"
121,-0.051333388650261914,"{""type"":""Polygon"",""coordinates"":[[[53.83333333333335,16.26089538347197],[54.16666666666667,16.26089538347197],[54.16666666666667,16.521790766943962],[53.83333333333335,16.521790766943962],[53.83333333333335,16.26089538347197]]]}"
122,-0.04895194699313627,"{""type"":""Polygon"",""coordinates"":[[[54.16666666666667,16.26089538347197],[54.50000000000001,16.26089538347197],[54.5,16.521790766943962],[54.16666666666667,16.521790766943962],[54.16666666666667,16.26089538347197]]]}"
123,-0.0468975055391783,"{""type"":""Polygon"",""coordinates"":[[[54.50000000000001,16.26089538347197],[54.83333333333334,16.26089538347197],[54.833333333333336,16.521790766943962],[54.5,16.521790766943962],[54.50000000000001,16.26089538347197]]]}"
124,-0.049515199819454306,"{""type"":""Polygon"",""coordinates"":[[[54.83333333333334,16.26089538347197],[55.16666666666667,16.26089538347197],[55.166666666666664,16.521790766943962],[54.833333333333336,16.521790766943962],[54.83333333333334,16.26089538347197]]]}"
125,-0.05320963678960561,"{""type"":""Polygon"",""coordinates"":[[[55.16666666666667,16.26089538347197],[55.50000000000001,16.26089538347197],[55.50000000000001,16.521790766943962],[55.166666666666664,16.521790766943962],[55.16666666666667,16.26089538347197]]]}"
126,0.02355257367343583,"{""type"":""Polygon"",""coordinates"":[[[34.50000000000001,16.521790766943962],[34.833333333333336,16.521790766943962],[34.833333333333336,16.78268615041596],[34.50000000000001,16.782686150415955],[34.50000000000001,16.521790766943962]]]}"
127,0.030099202498142366,"{""type"":""Polygon"",""coordinates"":[[[34.833333333333336,16.521790766943962],[35.16666666666667,16.521790766943962],[35.166666666666664,16.782686150415955],[34.833333333333336,16.78268615041596],[34.833333333333336,16.521790766943962]]]}"
128,0.025685716639527366,"{""type"":""Polygon"",""coordinates"":[[[35.16666666666667,16.521790766943962],[35.50000000000001,16.521790766943962],[35.50000000000001,16.782686150415955],[35.166666666666664,16.782686150415955],[35.16666666666667,16.521790766943962]]]}"
129,0.026528151646854656,"{""type"":""Polygon"",""coordinates"":[[[35.50000000000001,16.521790766943962],[35.83333333333333,16.521790766943962],[35.83333333333333,16.782686150415955],[35.50000000000001,16.782686150415955],[35.50000000000001,16.521790766943962]]]}"
130,0.03909063259347848,"{""type"":""Polygon"",""coordinates"":[[[35.83333333333333,16.521790766943962],[36.166666666666664,16.521790766943962],[36.166666666666664,16.782686150415955],[35.83333333333333,16.782686150415955],[35.83333333333333,16.521790766943962]]]}"
131,0.03983046860106035,"{""type"":""Polygon"",""coordinates"":[[[36.166666666666664,16.521790766943962],[36.5,16.521790766943962],[36.5,16.78268615041596],[36.166666666666664,16.782686150415955],[36.166666666666664,16.521790766943962]]]}"
132,0.038187010198421134,"{""type"":""Polygon"",""coordinates"":[[[36.5,16.521790766943962],[36.833333333333336,16.521790766943962],[36.833333333333336,16.782686150415955],[36.5,16.78268615041596],[36.5,16.521790766943962]]]}"
133,0.037566804719103584,"{""type"":""Polygon"",""coordinates"":[[[36.833333333333336,16.521790766943962],[37.16666666666667,16.521790766943962],[37.166666666666664,16.782686150415955],[36.833333333333336,16.782686150415955],[36.833333333333336,16.521790766943962]]]}"
134,0.03127031861748066,"{""type"":""Polygon"",""coordinates"":[[[37.16666666666667,16.521790766943962],[37.50000000000001,16.521790766943962],[37.5,16.782686150415955],[37.166666666666664,16.782686150415955],[37.16666666666667,16.521790766943962]]]}"
135,0.03737361758741116,"{""type"":""Polygon"",""coordinates"":[[[37.50000000000001,16.521790766943962],[37.833333333333336,16.521790766943962],[37.833333333333336,16.782686150415955],[37.5,16.782686150415955],[37.50000000000001,16.521790766943962]]]}"
136,0.05344913031432984,"{""type"":""Polygon"",""coordinates"":[[[37.833333333333336,16.521790766943962],[38.16666666666667,16.521790766943962],[38.16666666666667,16.782686150415955],[37.833333333333336,16.782686150415955],[37.833333333333336,16.521790766943962]]]}"
137,0.1215614272535605,"{""type"":""Polygon"",""coordinates"":[[[38.16666666666667,16.521790766943962],[38.5,16.521790766943962],[38.5,16.782686150415955],[38.16666666666667,16.782686150415955],[38.16666666666667,16.521790766943962]]]}"
138,0.053592863689572424,"{""type"":""Polygon"",""coordinates"":[[[38.5,16.521790766943962],[38.83333333333334,16.521790766943962],[38.83333333333334,16.782686150415955],[38.5,16.782686150415955],[38.5,16.521790766943962]]]}"
139,0.006829267607074234,"{""type"":""Polygon"",""coordinates"":[[[38.83333333333334,16.521790766943962],[39.16666666666667,16.521790766943962],[39.16666666666667,16.782686150415955],[38.83333333333334,16.782686150415955],[38.83333333333334,16.521790766943962]]]}"
140,-0.04955733338997311,"{""type"":""Polygon"",""coordinates"":[[[39.16666666666667,16.521790766943962],[39.5,16.521790766943962],[39.50000000000001,16.782686150415955],[39.16666666666667,16.782686150415955],[39.16666666666667,16.521790766943962]]]}"
141,-0.04672386794545925,"{""type"":""Polygon"",""coordinates"":[[[39.5,16.521790766943962],[39.83333333333334,16.521790766943962],[39.833333333333336,16.782686150415955],[39.50000000000001,16.782686150415955],[39.5,16.521790766943962]]]}"
142,-0.05168952318995598,"{""type"":""Polygon"",""coordinates"":[[[39.83333333333334,16.521790766943962],[40.16666666666667,16.521790766943962],[40.16666666666667,16.782686150415955],[39.833333333333336,16.782686150415955],[39.83333333333334,16.521790766943962]]]}"
143,-0.057942792012495345,"{""type"":""Polygon"",""coordinates"":[[[40.16666666666667,16.521790766943962],[40.5,16.521790766943962],[40.5,16.782686150415955],[40.16666666666667,16.782686150415955],[40.16666666666667,16.521790766943962]]]}"
144,-0.055332414679370334,"{""type"":""Polygon"",""coordinates"":[[[40.5,16.521790766943962],[40.83333333333334,16.521790766943962],[40.833333333333336,16.78268615041596],[40.5,16.782686150415955],[40.5,16.521790766943962]]]}"
145,-0.05287569092571764,"{""type"":""Polygon"",""coordinates"":[[[40.83333333333334,16.521790766943962],[41.16666666666667,16.521790766943962],[41.16666666666667,16.78268615041596],[40.833333333333336,16.78268615041596],[40.83333333333334,16.521790766943962]]]}"
146,-0.05199565500166302,"{""type"":""Polygon"",""coordinates"":[[[41.16666666666667,16.521790766943962],[41.5,16.521790766943962],[41.5,16.782686150415955],[41.16666666666667,16.78268615041596],[41.16666666666667,16.521790766943962]]]}"
147,-0.05870156978553012,"{""type"":""Polygon"",""coordinates"":[[[41.5,16.521790766943962],[41.833333333333336,16.521790766943962],[41.833333333333336,16.782686150415955],[41.5,16.782686150415955],[41.5,16.521790766943962]]]}"
148,-0.03073913199389033,"{""type"":""Polygon"",""coordinates"":[[[41.833333333333336,16.521790766943962],[42.16666666666667,16.521790766943962],[42.16666666666667,16.78268615041596],[41.833333333333336,16.782686150415955],[41.833333333333336,16.521790766943962]]]}"
149,-0.048896662103206395,"{""type"":""Polygon"",""coordinates"":[[[42.16666666666667,16.521790766943962],[42.5,16.521790766943962],[42.5,16.782686150415955],[42.16666666666667,16.78268615041596],[42.16666666666667,16.521790766943962]]]}"
150,-0.02667995894148655,"{""type"":""Polygon"",""coordinates"":[[[42.5,16.521790766943962],[42.833333333333336,16.521790766943962],[42.833333333333336,16.78268615041596],[42.5,16.782686150415955],[42.5,16.521790766943962]]]}"
151,0.06576371090933145,"{""type"":""Polygon"",""coordinates"":[[[42.833333333333336,16.521790766943962],[43.16666666666667,16.521790766943962],[43.16666666666667,16.78268615041596],[42.833333333333336,16.78268615041596],[42.833333333333336,16.521790766943962]]]}"
152,0.1177817396473774,"{""type"":""Polygon"",""coordinates"":[[[43.16666666666667,16.521790766943962],[43.5,16.521790766943962],[43.5,16.78268615041596],[43.16666666666667,16.78268615041596],[43.16666666666667,16.521790766943962]]]}"
153,0.058957846330599,"{""type"":""Polygon"",""coordinates"":[[[43.5,16.521790766943962],[43.83333333333334,16.521790766943962],[43.83333333333334,16.782686150415955],[43.5,16.78268615041596],[43.5,16.521790766943962]]]}"
154,0.06065933634555409,"{""type"":""Polygon"",""coordinates"":[[[43.83333333333334,16.521790766943962],[44.16666666666667,16.521790766943962],[44.16666666666667,16.78268615041596],[43.83333333333334,16.782686150415955],[43.83333333333334,16.521790766943962]]]}"
155,0.05398823753132761,"{""type"":""Polygon"",""coordinates"":[[[44.16666666666667,16.521790766943962],[44.50000000000001,16.521790766943962],[44.5,16.78268615041596],[44.16666666666667,16.78268615041596],[44.16666666666667,16.521790766943962]]]}"
156,0.047601330834580576,"{""type"":""Polygon"",""coordinates"":[[[44.50000000000001,16.521790766943962],[44.83333333333334,16.521790766943962],[44.833333333333336,16.782686150415955],[44.5,16.78268615041596],[44.50000000000001,16.521790766943962]]]}"
157,0.03955048339524403,"{""type"":""Polygon"",""coordinates"":[[[44.83333333333334,16.521790766943962],[45.16666666666668,16.521790766943962],[45.16666666666667,16.782686150415955],[44.833333333333336,16.782686150415955],[44.83333333333334,16.521790766943962]]]}"
158,0.04090870335075319,"{""type"":""Polygon"",""coordinates"":[[[45.16666666666668,16.521790766943962],[45.5,16.521790766943962],[45.50000000000001,16.78268615041596],[45.16666666666667,16.782686150415955],[45.16666666666668,16.521790766943962]]]}"
159,0.053657749784041336,"{""type"":""Polygon"",""coordinates"":[[[45.5,16.521790766943962],[45.83333333333333,16.521790766943962],[45.83333333333333,16.78268615041596],[45.50000000000001,16.78268615041596],[45.5,16.521790766943962]]]}"
160,0.046390545273401015,"{""type"":""Polygon"",""coordinates"":[[[45.83333333333333,16.521790766943962],[46.166666666666664,16.521790766943962],[46.166666666666664,16.782686150415955],[45.83333333333333,16.78268615041596],[45.83333333333333,16.521790766943962]]]}"
161,0.03590066399870214,"{""type"":""Polygon"",""coordinates"":[[[46.166666666666664,16.521790766943962],[46.49999999999999,16.521790766943962],[46.5,16.782686150415955],[46.166666666666664,16.782686150415955],[46.166666666666664,16.521790766943962]]]}"
162,0.03539048073342909,"{""type"":""Polygon"",""coordinates"":[[[46.49999999999999,16.521790766943962],[46.833333333333336,16.521790766943962],[46.833333333333336,16.78268615041596],[46.5,16.782686150415955],[46.49999999999999,16.521790766943962]]]}"
163,0.03306406338921937,"{""type"":""Polygon"",""coordinates"":[[[46.833333333333336,16.521790766943962],[47.16666666666667,16.521790766943962],[47.16666666666667,16.78268615041596],[46.833333333333336,16.78268615041596],[46.833333333333336,16.521790766943962]]]}"
164,0.03524116339537131,"{""type"":""Polygon"",""coordinates"":[[[47.16666666666667,16.521790766943962],[47.5,16.521790766943962],[47.5,16.782686150415955],[47.16666666666667,16.78268615041596],[47.16666666666667,16.521790766943962]]]}"
165,0.04630655590944684,"{""type"":""Polygon"",""coordinates"":[[[47.5,16.521790766943962],[47.833333333333336,16.521790766943962],[47.833333333333336,16.782686150415955],[47.5,16.782686150415955],[47.5,16.521790766943962]]]}"
166,0.059346314506304516,"{""type"":""Polygon"",""coordinates"":[[[47.833333333333336,16.521790766943962],[48.16666666666668,16.521790766943962],[48.16666666666667,16.782686150415955],[47.833333333333336,16.782686150415955],[47.833333333333336,16.521790766943962]]]}"
167,0.06681056121014044,"{""type"":""Polygon"",""coordinates"":[[[48.16666666666668,16.521790766943962],[48.5,16.521790766943962],[48.5,16.782686150415955],[48.16666666666667,16.782686150415955],[48.16666666666668,16.521790766943962]]]}"
168,0.06849023397312744,"{""type"":""Polygon"",""coordinates"":[[[48.5,16.521790766943962],[48.833333333333336,16.521790766943962],[48.833333333333336,16.78268615041596],[48.5,16.782686150415955],[48.5,16.521790766943962]]]}"
169,0.0663750262599644,"{""type"":""Polygon"",""coordinates"":[[[48.833333333333336,16.521790766943962],[49.16666666666667,16.521790766943962],[49.16666666666667,16.78268615041596],[48.833333333333336,16.78268615041596],[48.833333333333336,16.521790766943962]]]}"
170,0.059228955074778454,"{""type"":""Polygon"",""coordinates"":[[[49.16666666666667,16.521790766943962],[49.50000000000001,16.521790766943962],[49.50000000000001,16.782686150415955],[49.16666666666667,16.78268615041596],[49.16666666666667,16.521790766943962]]]}"
171,0.05222929492314915,"{""type"":""Polygon"",""coordinates"":[[[49.50000000000001,16.521790766943962],[49.83333333333333,16.521790766943962],[49.83333333333333,16.782686150415955],[49.50000000000001,16.782686150415955],[49.50000000000001,16.521790766943962]]]}"
172,0.05418510167186149,"{""type"":""Polygon"",""coordinates"":[[[49.83333333333333,16.521790766943962],[50.16666666666667,16.521790766943962],[50.16666666666667,16.782686150415955],[49.83333333333333,16.782686150415955],[49.83333333333333,16.521790766943962]]]}"
173,0.05476398152117413,"{""type"":""Polygon"",""coordinates"":[[[50.16666666666667,16.521790766943962],[50.5,16.521790766943962],[50.5,16.782686150415955],[50.16666666666667,16.782686150415955],[50.16666666666667,16.521790766943962]]]}"
174,0.05420873949808192,"{""type"":""Polygon"",""coordinates"":[[[50.5,16.521790766943962],[50.83333333333334,16.521790766943962],[50.83333333333334,16.782686150415955],[50.5,16.782686150415955],[50.5,16.521790766943962]]]}"
175,0.057107602000571286,"{""type"":""Polygon"",""coordinates"":[[[50.83333333333334,16.521790766943962],[51.16666666666668,16.521790766943962],[51.16666666666667,16.782686150415955],[50.83333333333334,16.782686150415955],[50.83333333333334,16.521790766943962]]]}"
176,0.06181474767868855,"{""type"":""Polygon"",""coordinates"":[[[51.16666666666668,16.521790766943962],[51.5,16.521790766943962],[51.5,16.782686150415955],[51.16666666666667,16.782686150415955],[51.16666666666668,16.521790766943962]]]}"
177,0.06594387329610235,"{""type"":""Polygon"",""coordinates"":[[[51.5,16.521790766943962],[51.83333333333334,16.521790766943962],[51.83333333333334,16.782686150415955],[51.5,16.782686150415955],[51.5,16.521790766943962]]]}"
178,0.05855228545589959,"{""type"":""Polygon"",""coordinates"":[[[51.83333333333334,16.521790766943962],[52.16666666666667,16.521790766943962],[52.16666666666667,16.782686150415955],[51.83333333333334,16.782686150415955],[51.83333333333334,16.521790766943962]]]}"
179,0.0599348971574559,"{""type"":""Polygon"",""coordinates"":[[[52.16666666666667,16.521790766943962],[52.5,16.521790766943962],[52.50000000000001,16.782686150415955],[52.16666666666667,16.782686150415955],[52.16666666666667,16.521790766943962]]]}"
180,0.07233874675433079,"{""type"":""Polygon"",""coordinates"":[[[52.5,16.521790766943962],[52.83333333333334,16.521790766943962],[52.83333333333334,16.782686150415955],[52.50000000000001,16.782686150415955],[52.5,16.521790766943962]]]}"
181,0.04348390352297914,"{""type"":""Polygon"",""coordinates"":[[[52.83333333333334,16.521790766943962],[53.16666666666667,16.521790766943962],[53.166666666666664,16.782686150415955],[52.83333333333334,16.782686150415955],[52.83333333333334,16.521790766943962]]]}"
